20:46:52: Executing task 'JvmComprehension.main()'...

> Task :compileJava
> Task :processResources NO-SOURCE
> Task :classes

> Task :JvmComprehension.main()
[0.009s][info][class,load] opened: C:\Program Files\Java\jdk-14.0.1\lib\modules
[3.901s][info][class,load] java.util.logging.Level$$Lambda$39/0x0000000800ba1840 source: java.util.logging.Level
[3.901s][info][class,load] java.util.stream.ReferencePipeline$3 source: shared objects file
[3.901s][info][class,load] java.util.logging.Level$KnownLevel$$Lambda$40/0x0000000800ba1c40 source: java.util.logging.Level$KnownLevel
[3.902s][info][class,load] java.util.stream.FindOps source: shared objects file
[3.902s][info][class,load] java.util.stream.FindOps$FindSink source: shared objects file
[3.902s][info][class,load] java.util.stream.FindOps$FindSink$OfRef source: shared objects file
[3.902s][info][class,load] java.util.stream.FindOps$FindOp source: shared objects file
[3.902s][info][class,load] java.util.stream.FindOps$FindSink$OfRef$$Lambda$41/0x0000000800ba2040 source: java.util.stream.FindOps$FindSink$OfRef
[3.902s][info][class,load] java.util.stream.FindOps$FindSink$OfRef$$Lambda$42/0x0000000800ba2440 source: java.util.stream.FindOps$FindSink$OfRef
[3.902s][info][class,load] java.util.stream.FindOps$FindSink$OfRef$$Lambda$43/0x0000000800ba2840 source: java.util.stream.FindOps$FindSink$OfRef
[3.903s][info][class,load] java.util.stream.FindOps$FindSink$OfRef$$Lambda$44/0x0000000800ba2c40 source: java.util.stream.FindOps$FindSink$OfRef
[3.903s][info][class,load] java.util.stream.ReferencePipeline$3$1 source: shared objects file
[3.903s][info][class,load] java.util.stream.Streams$AbstractStreamBuilderImpl source: shared objects file
[3.903s][info][class,load] java.util.stream.Stream$Builder source: shared objects file
[3.903s][info][class,load] java.util.stream.Streams$StreamBuilderImpl source: shared objects file
[3.903s][info][class,load] java.util.stream.Streams source: shared objects file
[3.903s][info][class,load] java.util.IdentityHashMap$Values source: shared objects file
[3.904s][info][class,load] java.lang.System$LoggerFinder$$Lambda$45/0x0000000800ba3040 source: java.lang.System$LoggerFinder
[3.904s][info][class,load] jdk.internal.logger.LoggerFinderLoader source: jrt:/java.base
[3.904s][info][class,load] sun.security.util.SecurityConstants source: shared objects file
[3.904s][info][class,load] java.net.NetPermission source: shared objects file
[3.904s][info][class,load] java.security.SecurityPermission source: shared objects file
[3.904s][info][class,load] java.net.SocketPermission source: shared objects file
[3.905s][info][class,load] jdk.internal.logger.BootstrapLogger$BootstrapExecutors source: shared objects file
[3.906s][info][class,load] java.util.logging.LogManager$4 source: shared objects file
[3.906s][info][class,load] sun.util.logging.internal.LoggingProviderImpl$JULWrapper source: jrt:/java.logging
[3.907s][info][class,load] javax.management.openmbean.OpenMBeanParameterInfoSupport source: jrt:/java.management
[3.907s][info][class,load] javax.management.openmbean.OpenMBeanOperationInfo source: jrt:/java.management
[3.907s][info][class,load] javax.management.openmbean.OpenMBeanOperationInfoSupport source: jrt:/java.management
[3.907s][info][class,load] javax.management.MBeanInfo$ArrayGettersSafeAction source: jrt:/java.management
[3.908s][info][class,load] java.lang.management.ClassLoadingMXBean source: jrt:/java.management
[3.908s][info][class,load] sun.management.ClassLoadingImpl source: jrt:/java.management
[3.909s][info][class,load] java.util.TreeSet source: jrt:/java.base
[3.909s][info][class,load] com.sun.management.internal.DiagnosticCommandImpl$OperationInfoComparator source: jrt:/jdk.management
[3.909s][info][class,load] com.sun.management.internal.DiagnosticCommandInfo source: jrt:/jdk.management
[3.910s][info][class,load] com.sun.management.internal.DiagnosticCommandArgumentInfo source: jrt:/jdk.management
[3.910s][info][class,load] com.sun.management.internal.DiagnosticCommandImpl$Wrapper source: jrt:/jdk.management
[3.913s][info][class,load] jdk.internal.reflect.ClassFileConstants source: jrt:/java.base
[3.913s][info][class,load] jdk.internal.reflect.AccessorGenerator source: jrt:/java.base
[3.913s][info][class,load] jdk.internal.reflect.MethodAccessorGenerator source: jrt:/java.base
[3.913s][info][class,load] jdk.internal.reflect.ByteVectorFactory source: jrt:/java.base
[3.913s][info][class,load] jdk.internal.reflect.ByteVector source: jrt:/java.base
[3.914s][info][class,load] jdk.internal.reflect.ByteVectorImpl source: jrt:/java.base
[3.914s][info][class,load] jdk.internal.reflect.ClassFileAssembler source: jrt:/java.base
[3.914s][info][class,load] jdk.internal.reflect.UTF8 source: jrt:/java.base
[3.914s][info][class,load] jdk.internal.reflect.Label source: jrt:/java.base
[3.915s][info][class,load] jdk.internal.reflect.Label$PatchInfo source: jrt:/java.base
[3.915s][info][class,load] jdk.internal.reflect.MethodAccessorGenerator$1 source: jrt:/java.base
[3.915s][info][class,load] jdk.internal.reflect.ClassDefiner source: jrt:/java.base
[3.915s][info][class,load] jdk.internal.reflect.ClassDefiner$1 source: jrt:/java.base
[3.915s][info][class,load] jdk.internal.reflect.GeneratedConstructorAccessor1 source: __ClassDefiner__
[3.915s][info][class,load] jdk.internal.reflect.BootstrapConstructorAccessorImpl source: jrt:/java.base
[3.917s][info][class,load] java.util.PropertyPermission source: jrt:/java.base
[3.918s][info][class,load] javax.management.openmbean.CompositeDataView source: jrt:/java.management
[3.918s][info][class,load] com.sun.management.GcInfo source: jrt:/jdk.management
[3.919s][info][class,load] java.lang.management.BufferPoolMXBean source: jrt:/java.management
[3.919s][info][class,load] sun.management.ManagementFactoryHelper$1 source: jrt:/java.management
[3.920s][info][class,load] java.nio.channels.Channel source: jrt:/java.base
[3.920s][info][class,load] java.nio.channels.ReadableByteChannel source: jrt:/java.base
[3.920s][info][class,load] java.nio.channels.WritableByteChannel source: jrt:/java.base
[3.920s][info][class,load] java.nio.channels.ByteChannel source: jrt:/java.base
[3.920s][info][class,load] java.nio.channels.SeekableByteChannel source: jrt:/java.base
[3.920s][info][class,load] java.nio.channels.GatheringByteChannel source: jrt:/java.base
[3.920s][info][class,load] java.nio.channels.ScatteringByteChannel source: jrt:/java.base
[3.920s][info][class,load] java.nio.channels.InterruptibleChannel source: jrt:/java.base
[3.920s][info][class,load] java.nio.channels.spi.AbstractInterruptibleChannel source: jrt:/java.base
[3.920s][info][class,load] java.nio.channels.FileChannel source: jrt:/java.base
[3.921s][info][class,load] sun.nio.ch.FileChannelImpl source: jrt:/java.base
[3.921s][info][class,load] java.nio.file.attribute.FileAttribute source: jrt:/java.base
[3.921s][info][class,load] sun.nio.ch.IOUtil source: jrt:/java.base
[3.922s][info][class,load] sun.nio.ch.FileChannelImpl$1 source: jrt:/java.base
[3.922s][info][class,load] sun.nio.ch.FileChannelImpl$2 source: jrt:/java.base
[3.923s][info][class,load] java.lang.management.DefaultPlatformMBeanProvider$10$$Lambda$46/0x0000000800ba3840 source: java.lang.management.DefaultPlatformMBeanProvider$10
[3.924s][info][class,load] com.sun.management.HotSpotDiagnosticMXBean source: jrt:/jdk.management
[3.924s][info][class,load] com.sun.management.internal.HotSpotDiagnostic source: jrt:/jdk.management
[3.924s][info][class,load] com.sun.management.VMOption source: jrt:/jdk.management
[3.925s][info][class,load] com.sun.management.VMOption$Origin source: jrt:/jdk.management
[3.927s][info][class,load] jdk.management.jfr.SettingDescriptorInfo source: jrt:/jdk.management.jfr
[3.927s][info][class,load] jdk.management.jfr.SettingDescriptorInfo$1 source: jrt:/jdk.management.jfr
[3.927s][info][class,load] jdk.management.jfr.FlightRecorderMXBeanImpl source: jrt:/jdk.management.jfr
[3.927s][info][class,load] javax.management.AttributeChangeNotification source: jrt:/java.management
[3.928s][info][class,load] java.lang.IllegalStateException source: jrt:/java.base
[3.928s][info][class,load] sun.reflect.generics.tree.LongSignature source: jrt:/java.base
[3.928s][info][class,load] sun.reflect.generics.tree.VoidDescriptor source: jrt:/java.base
[3.929s][info][class,load] jdk.management.jfr.RecordingInfo source: jrt:/jdk.management.jfr
[3.930s][info][class,load] jdk.management.jfr.ConfigurationInfo source: jrt:/jdk.management.jfr
[3.930s][info][class,load] jdk.management.jfr.EventTypeInfo source: jrt:/jdk.management.jfr
[3.932s][info][class,load] jdk.management.jfr.StreamManager source: jrt:/jdk.management.jfr
[3.933s][info][class,load] javax.management.StandardMBean$MBeanInfoSafeAction source: jrt:/java.management
[3.933s][info][class,load] java.util.EventListener source: jrt:/java.base
[3.933s][info][class,load] javax.management.NotificationListener source: jrt:/java.management
[3.933s][info][class,load] javax.management.NotificationFilter source: jrt:/java.management
[3.933s][info][class,load] javax.management.JMException source: jrt:/java.management
[3.933s][info][class,load] javax.management.OperationsException source: jrt:/java.management
[3.933s][info][class,load] javax.management.ListenerNotFoundException source: jrt:/java.management
[3.933s][info][class,load] jdk.jfr.Recording source: jrt:/jdk.jfr
[3.933s][info][class,load] jdk.jfr.FlightRecorder source: jrt:/jdk.jfr
[3.933s][info][class,load] jdk.jfr.FlightRecorderListener source: jrt:/jdk.jfr
[3.934s][info][class,load] jdk.management.jfr.FlightRecorderMXBeanImpl$MXBeanListener source: jrt:/jdk.management.jfr
[3.934s][info][class,load] java.time.temporal.TemporalAmount source: shared objects file
[3.934s][info][class,load] java.time.Duration source: shared objects file
[3.934s][info][class,load] java.lang.Class$$Lambda$47/0x0000000800ba3c40 source: java.lang.Class
[3.935s][info][class,load] java.util.stream.Collectors$$Lambda$48/0x0000000800ba4040 source: java.util.stream.Collectors
[3.935s][info][class,load] java.util.stream.Collectors$$Lambda$49/0x0000000800ba4440 source: java.util.stream.Collectors
[3.935s][info][class,load] java.util.stream.Collectors$$Lambda$50/0x0000000800ba4840 source: java.util.stream.Collectors
[3.936s][info][class,load] java.util.stream.Collectors$$Lambda$51/0x0000000800ba4c40 source: java.util.stream.Collectors
[3.936s][info][class,load] javax.management.remote.JMXServiceURL source: jrt:/java.management
[3.936s][info][class,load] java.util.BitSet source: jrt:/java.base
[3.937s][info][class,load] java.rmi.server.RMIServerSocketFactory source: jrt:/java.rmi
[3.937s][info][class,load] sun.management.jmxremote.LocalRMIServerSocketFactory source: jrt:/jdk.management.agent
[3.937s][info][class,load] javax.management.remote.JMXConnectorServerFactory source: jrt:/java.management
[3.937s][info][class,load] com.sun.jmx.remote.util.EnvHelp source: jrt:/java.management
[3.938s][info][class,load] javax.management.remote.JMXConnectorServerProvider source: jrt:/java.management
[3.938s][info][class,load] javax.management.remote.JMXConnectorFactory source: jrt:/java.management
[3.938s][info][class,load] javax.management.remote.JMXConnectorFactory$1 source: jrt:/java.management
[3.938s][info][class,load] javax.management.remote.JMXConnectorServerFactory$$Lambda$52/0x0000000800ba5040 source: javax.management.remote.JMXConnectorServerFactory
[3.939s][info][class,load] javax.management.remote.JMXConnectorFactory$ConnectorFactory source: jrt:/java.management
[3.939s][info][class,load] javax.management.remote.JMXConnectorServerMBean source: jrt:/java.management
[3.939s][info][class,load] javax.management.remote.JMXAddressable source: jrt:/java.management
[3.939s][info][class,load] javax.management.remote.JMXConnectorServer source: jrt:/java.management
[3.939s][info][class,load] javax.management.remote.JMXConnectorServerFactory$$Lambda$53/0x0000000800ba5440 source: javax.management.remote.JMXConnectorServerFactory
[3.939s][info][class,load] javax.management.remote.JMXConnectorProvider source: jrt:/java.management
[3.939s][info][class,load] java.util.ServiceLoader$ProviderSpliterator source: jrt:/java.base
[3.939s][info][class,load] javax.management.remote.JMXConnectorFactory$ProviderFinder source: jrt:/java.management
[3.940s][info][class,load] com.sun.jmx.remote.protocol.rmi.ServerProvider source: jrt:/java.management.rmi
[3.940s][info][class,load] javax.management.remote.rmi.RMIConnectorServer source: jrt:/java.management.rmi
[3.941s][info][class,load] java.rmi.Remote source: jrt:/java.rmi
[3.941s][info][class,load] javax.management.remote.rmi.RMIServer source: jrt:/java.management.rmi
[3.941s][info][class,load] javax.management.remote.rmi.RMIServerImpl source: jrt:/java.management.rmi
[3.941s][info][class,load] javax.management.remote.rmi.RMIJRMPServerImpl source: jrt:/java.management.rmi
[3.941s][info][class,load] java.io.ObjectInputFilter$Config source: jrt:/java.base
[3.941s][info][class,load] java.io.ObjectInputFilter source: jrt:/java.base
[3.941s][info][class,load] java.io.ObjectInputFilter$Config$$Lambda$54/0x0000000800ba5840 source: java.io.ObjectInputFilter$Config
[3.941s][info][class,load] jdk.internal.access.JavaObjectInputFilterAccess source: jrt:/java.base
[3.942s][info][class,load] java.io.ObjectInputFilter$Config$$Lambda$55/0x0000000800ba5c40 source: java.io.ObjectInputFilter$Config
[3.942s][info][class,load] java.io.ObjectInputFilter$Config$Global source: jrt:/java.base
[3.942s][info][class,load] java.util.ArrayList$SubList source: shared objects file
[3.942s][info][class,load] java.io.ObjectInputFilter$Status source: jrt:/java.base
[3.942s][info][class,load] java.io.ObjectInputFilter$Config$Global$$Lambda$56/0x0000000800ba6040 source: java.io.ObjectInputFilter$Config$Global
[3.943s][info][class,load] java.io.ObjectInputFilter$Config$Global$$Lambda$57/0x0000000800ba6440 source: java.io.ObjectInputFilter$Config$Global
[3.943s][info][class,load] java.io.Externalizable source: shared objects file
[3.943s][info][class,load] java.rmi.server.RemoteRef source: jrt:/java.rmi
[3.943s][info][class,load] java.rmi.server.ServerRef source: jrt:/java.rmi
[3.943s][info][class,load] sun.rmi.server.Dispatcher source: jrt:/java.rmi
[3.944s][info][class,load] sun.rmi.server.UnicastRef source: jrt:/java.rmi
[3.944s][info][class,load] sun.rmi.server.UnicastServerRef source: jrt:/java.rmi
[3.944s][info][class,load] sun.rmi.server.UnicastServerRef2 source: jrt:/java.rmi
[3.944s][info][class,load] sun.rmi.server.Util source: jrt:/java.rmi
[3.944s][info][class,load] sun.rmi.server.Util$$Lambda$58/0x0000000800ba6840 source: sun.rmi.server.Util
[3.945s][info][class,load] java.rmi.server.LogStream source: jrt:/java.rmi
[3.945s][info][class,load] sun.rmi.runtime.Log source: jrt:/java.rmi
[3.945s][info][class,load] java.lang.StackWalker$Option source: shared objects file
[3.945s][info][class,load] sun.rmi.runtime.Log$$Lambda$59/0x0000000800ba6c40 source: sun.rmi.runtime.Log
[3.945s][info][class,load] sun.rmi.runtime.Log$LogFactory source: jrt:/java.rmi
[3.945s][info][class,load] sun.rmi.runtime.Log$LoggerLogFactory source: jrt:/java.rmi
